"Model","Simulation","Sample_Size","Covariate","True_Effect","Estimate","SE","p_value","Significant","RMSE_data","RMSE_latent","RMSE_cv_with_gmrf","RMSE_with_gmrf"
"VAST_Normal",38,200,"false_3",0,0.0368992572747397,0.192760504491735,0.848192319252055,FALSE,0.286329221866156,0.188129540409555,NA,0.0777420054980351
"VAST_RSR",38,200,"real",1,0.251651478914699,0.102075089166044,0.0136877011149416,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_1",0,-0.373574493153712,0.117445197384266,0.00146848227593499,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_2",0,0.212704150948694,0.0984980420689882,0.0308132627818722,TRUE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_RSR",38,200,"false_3",0,0.17604230221978,0.109591444604744,0.108196859510344,FALSE,0.257647235947212,0.151145840328436,NA,0.0777420054980351
"VAST_Selected",38,200,"real",1,0.242663911438391,0.0970441420624752,0.0123999971143358,TRUE,0.266565913392729,0.167231264073945,NA,0.0843709262478205
"Covariate_Only",39,200,"real",1,0.968392139992433,0.133899405156238,1.05674445038273e-11,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_1",0,-0.310890975070816,0.117113965151176,0.00859601474981577,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_2",0,-0.655517686957585,0.0681008038561373,3.43834285254566e-18,TRUE,0.242266824582438,0.172334359832021,NA,NA
"Covariate_Only",39,200,"false_3",0,0.242322439006812,0.0943163961345771,0.0109389943944821,TRUE,0.242266824582438,0.172334359832021,NA,NA
"VAST_Normal",39,200,"real",1,0.889516116365804,0.186576052243202,1.86452655681624e-06,TRUE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_1",0,0.000566348803528119,0.198483717176058,0.997723337916027,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_2",0,-0.183477531157926,0.211565918630277,0.38581284415875,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_Normal",39,200,"false_3",0,0.0309270646352399,0.180284801229744,0.863794777156421,FALSE,0.276322167650011,0.221228979875229,NA,0.0733673704418816
"VAST_RSR",39,200,"real",1,0.968392139992433,0.105396342633597,0,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_1",0,-0.310890975070817,0.0921840062235515,0.000744878714528108,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_2",0,-0.655517686957585,0.0536042385585643,0,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_RSR",39,200,"false_3",0,0.242322439006812,0.0742393380416211,0.00109823804151266,TRUE,0.242266824582438,0.172334359832021,NA,0.0733673704418816
"VAST_Selected",39,200,"real",1,0.985138501345019,0.091736529243615,0,TRUE,0.301173662698774,0.25235491083186,NA,0.0726702624272
"Covariate_Only",40,200,"real",1,1.39974462035804,0.180894503480492,5.31418582030694e-13,TRUE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_1",0,-0.326496057747177,0.093015255818289,0.000556236678534879,TRUE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_2",0,0.120685371574678,0.113146249311481,0.287456998167708,FALSE,0.265771447255464,0.155417388448247,NA,NA
"Covariate_Only",40,200,"false_3",0,-0.349314827913309,0.119117499942424,0.00376463850873758,TRUE,0.265771447255464,0.155417388448247,NA,NA
"VAST_Normal",40,200,"real",1,1.23613274504068,0.239737872229028,2.52032325009921e-07,TRUE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_1",0,0.00212139264276659,0.185847048413274,0.990892566251745,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_2",0,-0.0200944974010606,0.177145941906267,0.909685927824014,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_Normal",40,200,"false_3",0,-0.117962785669223,0.191900228172221,0.538746955356778,FALSE,0.293872151891741,0.191061327357731,NA,0.0774650282718348
"VAST_RSR",40,200,"real",1,1.39974462035804,0.14577705550692,0,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_1",0,-0.326496057747179,0.0749579995495842,1.32630229974229e-05,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_2",0,0.120685371574677,0.0911809189827495,0.185642094266284,FALSE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_RSR",40,200,"false_3",0,-0.34931482791331,0.0959929575904709,0.000273738044373917,TRUE,0.265771447255464,0.155417388448247,NA,0.0774650282718348
"VAST_Selected",40,200,"real",1,1.5860738644884,0.110123324935761,0,TRUE,0.288964309647216,0.189731539433446,NA,0.0775868854308366
"Covariate_Only",41,200,"real",1,0.477736378112081,0.0986723146650518,2.6151722138839e-06,TRUE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_1",0,0.125533871762647,0.100866695945903,0.214790124424455,FALSE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_2",0,0.0578326436300453,0.166626692206304,0.728906176291021,FALSE,0.260178468816301,0.176149409793003,NA,NA
"Covariate_Only",41,200,"false_3",0,0.597549631291134,0.144287455305009,5.13799559920052e-05,TRUE,0.260178468816301,0.176149409793003,NA,NA
"VAST_Normal",41,200,"real",1,0.771254747234782,0.202944725161981,0.000144509788410407,TRUE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_1",0,0.00281900204203403,0.173006643593398,0.986999697615598,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_2",0,0.179383088945718,0.209061265545251,0.39086995211033,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_Normal",41,200,"false_3",0,0.393038679642504,0.223786853124519,0.0790358021249545,FALSE,0.268499024511248,0.189555559208835,NA,0.0794932207352777
"VAST_RSR",41,200,"real",1,0.477736378112081,0.0698800392752577,8.11395395317049e-12,TRUE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_1",0,0.125533871762647,0.0714341069041697,0.0788602114828062,FALSE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_2",0,0.0578326436300451,0.118005540208604,0.624074360866221,FALSE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_RSR",41,200,"false_3",0,0.597549631291134,0.102184823350579,4.98315577690533e-09,TRUE,0.260178468816301,0.176149409793003,NA,0.0794932207352777
"VAST_Selected",41,200,"real",1,0.565810762645181,0.0681637548098487,1.11022302462516e-16,TRUE,0.271712687576589,0.190216110196399,NA,0.0771734020109242
"Covariate_Only",42,200,"real",1,1.17313634558278,0.118454093205223,5.45094981653814e-19,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_1",0,-0.670070489748328,0.106789498753103,2.21840370596691e-09,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_2",0,-0.512967434894432,0.163390197558482,0.00195526285507796,TRUE,0.271274407833119,0.182669763378889,NA,NA
"Covariate_Only",42,200,"false_3",0,0.0378632464623224,0.127433299400793,0.766689576375936,FALSE,0.271274407833119,0.182669763378889,NA,NA
"VAST_Normal",42,200,"real",1,0.985700178845554,0.186781866187031,1.31115575285889e-07,TRUE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_1",0,-0.364200653052408,0.201230722491557,0.0703165619350151,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_2",0,-0.301778550225921,0.219627385788165,0.169426809481584,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_Normal",42,200,"false_3",0,-0.0817118968745372,0.195263415251389,0.675603458228711,FALSE,0.284279805456723,0.190274014751993,NA,0.0795913711143598
"VAST_RSR",42,200,"real",1,1.17313634558278,0.0905929817646228,0,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_1",0,-0.670070489748328,0.0816719697176874,2.22044604925031e-16,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_2",0,-0.512967434894432,0.124959845518289,4.0421315215533e-05,TRUE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_RSR",42,200,"false_3",0,0.0378632464623228,0.0974602249398053,0.697646440683716,FALSE,0.27127440783312,0.182669763378889,NA,0.0795913711143598
"VAST_Selected",42,200,"real",1,1.24414531599447,0.0783663846066612,0,TRUE,0.302000065182176,0.210337895406993,NA,0.0745356746153037
"Covariate_Only",43,200,"real",1,1.5737600454574,0.0916535451450404,7.30642595724842e-41,TRUE,0.229601430180532,0.12322598134118,NA,NA
"Covariate_Only",43,200,"false_1",0,0.117763788557634,0.12329626768589,0.34069522986996,FALSE,0.229601430180532,0.12322598134118,NA,NA
"Covariate_Only",43,200,"false_2",0,-0.0251724021699663,0.104158196520663,0.809286178851034,FALSE,0.229601430180532,0.12322598134118,NA,NA
"Covariate_Only",43,200,"false_3",0,0.141116992661089,0.0821173384439348,0.0872962790622371,FALSE,0.229601430180532,0.12322598134118,NA,NA
"VAST_Normal",43,200,"real",1,0.947425963704862,0.192372636411658,8.43811471473721e-07,TRUE,0.341067581798664,0.281930339134454,NA,0.0806271213904473
"VAST_Normal",43,200,"false_1",0,0.377810124807307,0.188763959695217,0.0453390701879652,TRUE,0.341067581798664,0.281930339134454,NA,0.0806271213904473
"VAST_Normal",43,200,"false_2",0,-0.34124241599586,0.199778219473931,0.0876166380666679,FALSE,0.341067581798664,0.281930339134454,NA,0.0806271213904473
"VAST_Normal",43,200,"false_3",0,-0.297680536763465,0.164166774320028,0.0697884508653769,FALSE,0.341067581798664,0.281930339134454,NA,0.0806271213904473
"VAST_RSR",43,200,"real",1,1.5737600454574,0.0803548556833997,0,TRUE,0.229601430180532,0.12322598134118,NA,0.0806271213904473
"VAST_RSR",43,200,"false_1",0,0.117763788557633,0.108096787533129,0.275964694026313,FALSE,0.229601430180532,0.12322598134118,NA,0.0806271213904473
"VAST_RSR",43,200,"false_2",0,-0.025172402169966,0.0913179826968646,0.782811853345536,FALSE,0.229601430180532,0.12322598134118,NA,0.0806271213904473
"VAST_RSR",43,200,"false_3",0,0.141116992661089,0.07199423513106,0.049982330158251,TRUE,0.229601430180532,0.12322598134118,NA,0.0806271213904473
"VAST_Selected",43,200,"real",1,1.62910057147644,0.0606197543454054,0,TRUE,0.232373221697434,0.131734572642204,NA,0.083047685278577
"VAST_Selected",43,200,"false_1",0,-0.0432337228655548,0.0870736798671727,0.619528395664667,FALSE,0.232373221697434,0.131734572642204,NA,0.083047685278577
"Covariate_Only",44,200,"real",1,0.562901277907948,0.10831956860853,5.09411903987252e-07,TRUE,0.232019000464388,0.141204324070622,NA,NA
"Covariate_Only",44,200,"false_1",0,0.405278770463715,0.0939249403053877,2.53601556745716e-05,TRUE,0.232019000464388,0.141204324070622,NA,NA
"Covariate_Only",44,200,"false_2",0,0.687332247695156,0.111301821998974,3.76220158801777e-09,TRUE,0.232019000464388,0.141204324070622,NA,NA
"Covariate_Only",44,200,"false_3",0,0.081920742956398,0.112466826876389,0.467243088680577,FALSE,0.232019000464388,0.141204324070622,NA,NA
"VAST_Normal",44,200,"real",1,0.943682101190552,0.210061326369942,7.04208978186127e-06,TRUE,0.246637712475167,0.165007551816851,NA,0.0893899754707715
"VAST_Normal",44,200,"false_1",0,0.288869366992913,0.168435207247012,0.0863419761041836,FALSE,0.246637712475167,0.165007551816851,NA,0.0893899754707715
"VAST_Normal",44,200,"false_2",0,0.348450533707557,0.216364464966348,0.107293218938108,FALSE,0.246637712475167,0.165007551816851,NA,0.0893899754707715
"VAST_Normal",44,200,"false_3",0,-0.276822544513442,0.217545331473057,0.203201873063348,FALSE,0.246637712475167,0.165007551816851,NA,0.0893899754707715
"VAST_RSR",44,200,"real",1,0.562901277907949,0.0800794306062887,2.07589501144412e-12,TRUE,0.232019000464388,0.141204324070622,NA,0.0893899754707715
"VAST_RSR",44,200,"false_1",0,0.405278770463714,0.0694376448873037,5.32813382303488e-09,TRUE,0.232019000464388,0.141204324070622,NA,0.0893899754707715
"VAST_RSR",44,200,"false_2",0,0.687332247695156,0.0822841767707924,1.11022302462516e-16,TRUE,0.232019000464388,0.141204324070622,NA,0.0893899754707715
"VAST_RSR",44,200,"false_3",0,0.0819207429563976,0.0831454516857095,0.324491324180093,FALSE,0.232019000464388,0.141204324070622,NA,0.0893899754707715
"VAST_Selected",44,200,"real",1,0.708101997910161,0.0777473151218166,0,TRUE,0.256205602182072,0.169617051532115,NA,0.0854427135702389
"Covariate_Only",45,200,"real",1,0.489893951560101,0.0698716847699944,3.7701854435658e-11,TRUE,0.212894391842034,0.135821678458927,NA,NA
"Covariate_Only",45,200,"false_1",0,-0.0384691661256987,0.108857975454011,0.72417889009676,FALSE,0.212894391842034,0.135821678458927,NA,NA
"Covariate_Only",45,200,"false_2",0,-0.230152821368692,0.103735574385142,0.027664122750869,TRUE,0.212894391842034,0.135821678458927,NA,NA
"Covariate_Only",45,200,"false_3",0,-0.0478256519039021,0.0960275018936628,0.619016226148876,FALSE,0.212894391842034,0.135821678458927,NA,NA
"VAST_Normal",45,200,"real",1,0.801420024417504,0.168219902260866,1.89678354378664e-06,TRUE,0.245981343062821,0.1672131292054,NA,0.0945735666228613
"VAST_Normal",45,200,"false_1",0,0.27684959115307,0.174134271595245,0.111865746696474,FALSE,0.245981343062821,0.1672131292054,NA,0.0945735666228613
"VAST_Normal",45,200,"false_2",0,-0.112849666330951,0.170919625321662,0.509093471820296,FALSE,0.245981343062821,0.1672131292054,NA,0.0945735666228613
"VAST_Normal",45,200,"false_3",0,0.0891055595090927,0.190630175953775,0.640194903392884,FALSE,0.245981343062821,0.1672131292054,NA,0.0945735666228613
"VAST_RSR",45,200,"real",1,0.489893951560101,0.0572101365831453,0,TRUE,0.212894391842034,0.135821678458927,NA,0.0945735666228613
"VAST_RSR",45,200,"false_1",0,-0.0384691661256982,0.0891316656294941,0.666032653987004,FALSE,0.212894391842034,0.135821678458927,NA,0.0945735666228613
"VAST_RSR",45,200,"false_2",0,-0.230152821368692,0.084937502203376,0.00673496553789821,TRUE,0.212894391842034,0.135821678458927,NA,0.0945735666228613
"VAST_RSR",45,200,"false_3",0,-0.0478256519039024,0.0786262205807569,0.543011107549865,FALSE,0.212894391842034,0.135821678458927,NA,0.0945735666228613
"VAST_Selected",45,200,"real",1,0.559161840331465,0.0548708937965692,0,TRUE,0.227882208858974,0.149851950024335,NA,0.0944259911305934
"Covariate_Only",46,200,"real",1,0.978656256373673,0.0820791015747365,5.68260044788258e-25,TRUE,0.241848777607573,0.170001316343378,NA,NA
"Covariate_Only",46,200,"false_1",0,0.683583753135384,0.15251199411741,1.25854451482116e-05,TRUE,0.241848777607573,0.170001316343378,NA,NA
"Covariate_Only",46,200,"false_2",0,0.353650345772806,0.136538097744701,0.010318496660928,TRUE,0.241848777607573,0.170001316343378,NA,NA
"Covariate_Only",46,200,"false_3",0,-0.342388763203367,0.0829911185792524,5.47272760666745e-05,TRUE,0.241848777607573,0.170001316343378,NA,NA
"VAST_Normal",46,200,"real",1,0.938637878408925,0.174763232716889,7.83395961434508e-08,TRUE,0.249258178044316,0.18708859372606,NA,0.0995938550316153
"VAST_Normal",46,200,"false_1",0,0.166706261933939,0.231781026884572,0.471992855064247,FALSE,0.249258178044316,0.18708859372606,NA,0.0995938550316153
"VAST_Normal",46,200,"false_2",0,0.183073228800566,0.208243497199481,0.379330472766713,FALSE,0.249258178044316,0.18708859372606,NA,0.0995938550316153
"VAST_Normal",46,200,"false_3",0,-0.373778378704318,0.173344402009614,0.0310621179377146,TRUE,0.249258178044316,0.18708859372606,NA,0.0995938550316153
"VAST_RSR",46,200,"real",1,0.978656256373674,0.0587955462705686,0,TRUE,0.241848777607573,0.170001316343378,NA,0.0995938550316153
"VAST_RSR",46,200,"false_1",0,0.683583753135388,0.109248588677377,3.92100463209033e-10,TRUE,0.241848777607573,0.170001316343378,NA,0.0995938550316153
"VAST_RSR",46,200,"false_2",0,0.353650345772806,0.0978060418501827,0.000299382964851547,TRUE,0.241848777607573,0.170001316343378,NA,0.0995938550316153
"VAST_RSR",46,200,"false_3",0,-0.342388763203365,0.0594488494495724,8.44213599027199e-09,TRUE,0.241848777607573,0.170001316343378,NA,0.0995938550316153
"VAST_Selected",46,200,"real",1,1.01522730661385,0.054275830340694,0,TRUE,0.25408363743374,0.191792109909129,NA,0.0995135853998882
"VAST_Selected",46,200,"false_1",0,-0.313694961882862,0.0565875298529668,2.96425102241926e-08,TRUE,0.25408363743374,0.191792109909129,NA,0.0995135853998882
"Covariate_Only",47,200,"real",1,1.69196752391042,0.145976021058097,5.69314494958216e-24,TRUE,0.265640796211475,0.174927527549316,NA,NA
"Covariate_Only",47,200,"false_1",0,0.00240068642035226,0.0877580228891453,0.978203967833715,FALSE,0.265640796211475,0.174927527549316,NA,NA
"Covariate_Only",47,200,"false_2",0,0.838330504205011,0.111719806549743,2.1483892185877e-12,TRUE,0.265640796211475,0.174927527549316,NA,NA
"Covariate_Only",47,200,"false_3",0,0.0540240485185564,0.140052670737624,0.700109032939525,FALSE,0.265640796211475,0.174927527549316,NA,NA
"VAST_Normal",47,200,"real",1,0.851806659272073,0.238807002220489,0.000361194842591006,TRUE,0.340427923537161,0.276155393769226,NA,0.0841052989293392
"VAST_Normal",47,200,"false_1",0,-0.0645867028014264,0.225639059372059,0.774695061223928,FALSE,0.340427923537161,0.276155393769226,NA,0.0841052989293392
"VAST_Normal",47,200,"false_2",0,0.128887934109191,0.266522543236098,0.628676080976749,FALSE,0.340427923537161,0.276155393769226,NA,0.0841052989293392
"VAST_Normal",47,200,"false_3",0,0.348912647347289,0.225207103239895,0.121310385505702,FALSE,0.340427923537161,0.276155393769226,NA,0.0841052989293392
"VAST_RSR",47,200,"real",1,1.69196752391042,0.104308760805289,0,TRUE,0.265640796211475,0.174927527549316,NA,0.0841052989293392
"VAST_RSR",47,200,"false_1",0,0.00240068642035213,0.0627084541141576,0.969461807487966,FALSE,0.265640796211475,0.174927527549316,NA,0.0841052989293392
"VAST_RSR",47,200,"false_2",0,0.83833050420501,0.0798306084392615,0,TRUE,0.265640796211475,0.174927527549316,NA,0.0841052989293392
"VAST_RSR",47,200,"false_3",0,0.0540240485185569,0.100076166114287,0.589314746190384,FALSE,0.265640796211475,0.174927527549316,NA,0.0841052989293392
"VAST_Selected",47,200,"real",1,1.86299131068094,0.100389305566957,0,TRUE,0.310238662293233,0.241207637779831,NA,0.082718429392211
"Covariate_Only",48,200,"real",1,1.63115626323712,0.11724287253418,5.14726413058925e-31,TRUE,0.248308564463642,0.180959082022491,NA,NA
"Covariate_Only",48,200,"false_1",0,-0.128360923570583,0.119169866452792,0.282754849320151,FALSE,0.248308564463642,0.180959082022491,NA,NA
"Covariate_Only",48,200,"false_2",0,-0.484505775195001,0.13677509056606,0.000496151189687922,TRUE,0.248308564463642,0.180959082022491,NA,NA
"Covariate_Only",48,200,"false_3",0,-0.366217256179049,0.119229653946575,0.00243384778483746,TRUE,0.248308564463642,0.180959082022491,NA,NA
"VAST_Normal",48,200,"real",1,0.979113753940974,0.192477053777596,3.63941400904899e-07,TRUE,0.289875433955531,0.251616442150541,NA,0.0827630842602776
"VAST_Normal",48,200,"false_1",0,-0.110028825754906,0.205365888889326,0.592117708519108,FALSE,0.289875433955531,0.251616442150541,NA,0.0827630842602776
"VAST_Normal",48,200,"false_2",0,-0.0314781317642817,0.177214119838824,0.859015390071151,FALSE,0.289875433955531,0.251616442150541,NA,0.0827630842602776
"VAST_Normal",48,200,"false_3",0,-0.13691341861508,0.191411024590912,0.474433007351542,FALSE,0.289875433955531,0.251616442150541,NA,0.0827630842602776
"VAST_RSR",48,200,"real",1,1.63115626323712,0.0922188168656877,0,TRUE,0.248308564463642,0.180959082022491,NA,0.0827630842602776
"VAST_RSR",48,200,"false_1",0,-0.128360923570583,0.0937345175256995,0.170871357018119,FALSE,0.248308564463642,0.180959082022491,NA,0.0827630842602776
"VAST_RSR",48,200,"false_2",0,-0.484505775195001,0.107582122103177,6.68150353166919e-06,TRUE,0.248308564463642,0.180959082022491,NA,0.0827630842602776
"VAST_RSR",48,200,"false_3",0,-0.366217256179049,0.0937815441109488,9.42240289104612e-05,TRUE,0.248308564463642,0.180959082022491,NA,0.0827630842602776
"VAST_Selected",48,200,"real",1,1.51725952839668,0.063770278532751,0,TRUE,0.267293720327438,0.213156984145612,NA,0.0825218288974527
"Covariate_Only",49,200,"real",1,1.17528996972198,0.0893250554885375,1.02877125590471e-28,TRUE,0.237403981684163,0.148235621158485,NA,NA
"Covariate_Only",49,200,"false_1",0,-0.652240952239499,0.13695956734923,3.72733953220591e-06,TRUE,0.237403981684163,0.148235621158485,NA,NA
"Covariate_Only",49,200,"false_2",0,0.21556735083645,0.0979323225906804,0.0288963710449271,TRUE,0.237403981684163,0.148235621158485,NA,NA
"Covariate_Only",49,200,"false_3",0,-0.251403709393516,0.12977080733061,0.0541545661458691,FALSE,0.237403981684163,0.148235621158485,NA,NA
"VAST_Normal",49,200,"real",1,1.18701178637396,0.170770926748256,3.62965213440702e-12,TRUE,0.248007175908437,0.159098346696918,NA,0.0849745478591503
"VAST_Normal",49,200,"false_1",0,-0.268591213314696,0.208774290571492,0.198263459303272,FALSE,0.248007175908437,0.159098346696918,NA,0.0849745478591503
"VAST_Normal",49,200,"false_2",0,0.0411563678774029,0.205792261378212,0.841488502600697,FALSE,0.248007175908437,0.159098346696918,NA,0.0849745478591503
"VAST_Normal",49,200,"false_3",0,-0.144406286507513,0.197126616359072,0.46382927277867,FALSE,0.248007175908437,0.159098346696918,NA,0.0849745478591503
"VAST_RSR",49,200,"real",1,1.17528996972198,0.0703805492220497,0,TRUE,0.237403981684163,0.148235621158485,NA,0.0849745478591503
"VAST_RSR",49,200,"false_1",0,-0.652240952239499,0.107912494635842,1.5018550847401e-09,TRUE,0.237403981684163,0.148235621158485,NA,0.0849745478591503
"VAST_RSR",49,200,"false_2",0,0.21556735083645,0.077162343900335,0.00521110700317995,TRUE,0.237403981684163,0.148235621158485,NA,0.0849745478591503
"VAST_RSR",49,200,"false_3",0,-0.251403709393515,0.102248362936524,0.0139419589870255,TRUE,0.237403981684163,0.148235621158485,NA,0.0849745478591503
"VAST_Selected",49,200,"real",1,0.967872595266113,0.0612825692819568,0,TRUE,0.260108618629852,0.17289805671036,NA,0.083640201523298
"Covariate_Only",50,200,"real",1,0.87283732401201,0.106185477715661,2.80148604856845e-14,TRUE,0.25644603316092,0.160331727068357,NA,NA
"Covariate_Only",50,200,"false_1",0,0.141808153428887,0.112609771447664,0.209431544671182,FALSE,0.25644603316092,0.160331727068357,NA,NA
"Covariate_Only",50,200,"false_2",0,0.192226874617019,0.145380027169632,0.187638010741977,FALSE,0.25644603316092,0.160331727068357,NA,NA
"Covariate_Only",50,200,"false_3",0,0.334500928725163,0.0962111108152028,0.000625679544388593,TRUE,0.25644603316092,0.160331727068357,NA,NA
"VAST_Normal",50,200,"real",1,0.969630303454065,0.171071289017137,1.44482652508771e-08,TRUE,0.258529989269133,0.161898368189573,NA,0.0819278323518624
"VAST_Normal",50,200,"false_1",0,0.209657894505495,0.187814679777157,0.264292904407121,FALSE,0.258529989269133,0.161898368189573,NA,0.0819278323518624
"VAST_Normal",50,200,"false_2",0,-0.0562452718270271,0.189845557553331,0.767024986683927,FALSE,0.258529989269133,0.161898368189573,NA,0.0819278323518624
"VAST_Normal",50,200,"false_3",0,0.236510463622703,0.185773642410394,0.202978663838384,FALSE,0.258529989269133,0.161898368189573,NA,0.0819278323518624
"VAST_RSR",50,200,"real",1,0.87283732401201,0.0854211802728736,0,TRUE,0.25644603316092,0.160331727068357,NA,0.0819278323518624
"VAST_RSR",50,200,"false_1",0,0.141808153428887,0.0905892198656022,0.117489695133411,FALSE,0.25644603316092,0.160331727068357,NA,0.0819278323518624
"VAST_RSR",50,200,"false_2",0,0.192226874617019,0.116951336247564,0.10024885391142,FALSE,0.25644603316092,0.160331727068357,NA,0.0819278323518624
"VAST_RSR",50,200,"false_3",0,0.334500928725163,0.0773972752018496,1.54712639910404e-05,TRUE,0.25644603316092,0.160331727068357,NA,0.0819278323518624
"VAST_Selected",50,200,"real",1,0.956884536389614,0.0632900965712065,0,TRUE,0.265759465044617,0.170504179979188,NA,0.0802612301040606
